"","pop","env","trt","CS","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28"
"LTL-C218BHN0","TL","lab","no_cue",18.2878905775104,0.0164950294319296,-0.0146369364482812,0.0103922156500547,0.00435700956726785,0.00192767935345947,0.00974503755451402,-0.00288260018428017,-0.0076417299070002,-0.0036441922700047,-0.00245792743674062,0.00283361912637377,-0.00174532091110181,-0.000142591521253246,-0.000306748766928637,-0.00230811806338472,-5.54507990980951e-05,0.00168193531012142,0.000206231607464519,-0.000366108476376694,-0.00107436652479984,-3.11394346809373e-05,-4.81617552544879e-05,-6.63959360201325e-05,-5.18541075506471e-06,-1.00654619188123e-16,-3.82723366887383e-17,-3.90312782094782e-17,-2.69966340948891e-17
"LTL-C219AHN0","TL","lab","no_cue",19.0967997653849,0.0166028735303965,-0.00880206024599973,0.02151942428681,0.00171549751723503,-0.00467802921965433,-0.00355011663396399,0.00285217595541947,-0.00757149538841712,0.000692352783537502,-0.00396449019414985,0.00633928603957833,-0.0011221662706181,0.000853583186485078,0.000386832709314547,-0.00250174681829795,0.00103670089889357,0.00311847225662162,0.00012249294303545,-0.00131208906352828,0.000834334128544486,-3.27996321998383e-05,6.19932778372011e-05,-1.38474011843678e-05,1.38905523617786e-05,-4.65800358354085e-17,-7.38341679462629e-17,3.31765864780564e-17,2.39066579033054e-17
"LTL-C220AHN0","TL","lab","no_cue",16.9452131634432,0.0412276142919197,-0.0155416304308411,0.00909220362133248,-0.00208074556578616,-0.00393682757849725,0.00107204615170657,-0.00126889572618889,-0.00155143200723147,0.00488683779065452,-0.00272778658316205,0.00267871741227468,0.00166125101883613,0.00150442064672744,-0.00105846327993828,-0.000941188548049618,-0.00299787294484954,0.00188519577839436,0.000216273425373829,0.0018616239936034,-0.00113544464341109,0.000660789740156004,0.000117418653736554,-3.77425438764798e-05,2.42727483619356e-05,1.14403657987955e-16,-1.3986208025063e-17,2.17924636669586e-17,-1.96511643762998e-17
"LTL-C221AHN0","TL","lab","no_cue",18.8714857551682,0.00681129467109694,-0.00137622146113589,-0.0138979520297259,-0.00172523123391649,0.00218737276804274,-0.00969144336705991,0.00102191984502539,-0.00455284364207289,0.0019855497349034,0.00110120828745348,0.00113226354569354,0.00334330984848542,-0.00236144377706998,-0.00137563558578318,0.000971491626730616,-0.0012461173835973,0.000260476972105622,0.000971389509429358,-0.00226641199569991,-0.00108209094728626,-0.000134515624117309,8.57084446821602e-05,1.27794622074094e-05,-6.6848566220792e-05,9.00633192156552e-17,1.80519661718836e-17,1.20888542232134e-17,4.80979188768882e-17
"LTL-C224AHN0","TL","lab","no_cue",17.394764734636,0.019337581977386,0.0026818963241811,0.01872089089547,-0.000920175749061639,-0.00522900642178375,-0.000806509668127849,0.00663269310143948,-0.0087622067288581,0.000685691374280218,0.00263453072347702,-0.00353469906908178,0.0043259584953154,0.000995017396393558,0.000290567924054726,0.00142999515608739,-0.0015236072540199,0.00170141328196519,-0.000211443669019325,0.000881420701111338,-0.00119899483520381,-0.000171296238560784,-0.000136534352426928,-3.21599802300887e-05,0.000207283441424329,2.93005637114208e-17,1.38642352806584e-17,-2.23345647532014e-17,6.15013682342402e-17
"LTL-C225AHN0","TL","lab","no_cue",19.0590894593532,0.0220143546179409,9.99715671541768e-05,0.00569578325971181,-0.00175066654093869,0.00328000779327581,-0.0152149483164125,-0.00406045891816835,-0.00727571786598075,-0.000252182921970504,-0.00623340729670629,-0.00182843202710935,0.00566800571288844,-0.0028247242061259,0.00184208291846289,0.00159246496953859,-0.00253654280334149,-0.000718166165191961,-0.000149402036107328,-0.00142730381916676,-0.00122198196374039,-1.33727043103776e-05,-6.77916571864396e-05,-4.3532500420698e-05,-3.91509469220074e-05,2.79249822050798e-17,8.42628375928578e-18,1.15196480826585e-17,-3.82892773476834e-17
"LTL-C226BHN0","TL","lab","no_cue",17.5916851313104,0.0180099722709923,0.00724868524897455,0.0182538409095717,-0.0054905056844389,-0.00647922182431381,0.00285263073685008,0.00377645437177059,-0.00383244952397348,0.00291335623804381,0.00202525064783218,0.000265698312784611,0.00218544332147271,2.00340785867205e-05,0.00415064470408032,-0.000846877673674385,0.000231288181209567,0.000328471089711748,-0.0012867763764295,-0.000214786947594856,-0.000181747530172458,-0.000154727584540518,6.75386397754231e-05,1.2102613637799e-05,9.07807619774173e-05,-3.44505240307269e-17,-4.00206126918712e-17,-1.23599047663348e-17,7.35902224574536e-18
"LGH-C201AHP0","GH","lab","cue",16.3664262064796,-0.0180909301342086,-0.00697878801587444,-0.023007295345979,-0.0178990697839282,-0.00510832072361378,-0.0142548241619945,-0.00220656402605135,0.0038926374919186,-0.0103143946472384,-0.00207029598124057,-0.00711813199344212,-0.00290367874776977,0.000861802120013968,0.000905303702407782,-0.00116188541270929,0.000270976233113433,0.0028933607974657,0.0012199517629708,-0.00107393546236837,0.00118664737664054,0.000108726238273496,9.92977355426638e-05,-1.50349696961302e-05,-5.18693188708066e-05,4.41210991895293e-17,-1.70185859762334e-17,3.14418630020796e-18,-3.39321398670073e-17
"LGH-C202AHP0","GH","lab","cue",16.1361482655949,0.018036875635825,-0.00899697771966356,0.00050719255145907,-0.00582968427203602,0.000175909976748858,0.00135200063805052,-0.00713551519003274,0.00888154191465249,-0.000555942725843606,0.00200625218443725,0.00420677166291531,0.000510374119832945,-0.00236722368671386,0.00166578950256013,-0.000475201963083061,5.96173303150999e-05,-0.000407545687534492,-0.00185643713923453,0.000198330562077445,1.1724281694786e-06,0.000379896048411812,-5.33577057475879e-06,3.6983439622907e-06,-1.92316667825767e-05,2.31324697895149e-17,-7.18283939271647e-18,-2.0084845245294e-17,4.02645581806804e-17
"LGH-C204AHP0","GH","lab","cue",17.8757089040404,0.00675100819311082,-0.0143945731255557,-0.00344752603615712,-0.000537677888242678,0.00746821634054973,-0.00746644470561294,0.00188375619902499,-0.00396774932497352,-0.000460552794173984,5.31087451434107e-06,-0.000813389553800922,0.00392471213531082,-0.00227616362681295,-0.00195867949825536,-0.00150728705062212,-0.00209889964644466,0.000639955495617104,-4.40686510927858e-05,0.000281816920510679,0.000209302367384157,0.000123124773702845,5.74033338336327e-05,4.87823433577943e-05,-5.7080770880715e-05,1.16382326952741e-18,3.27835631905304e-17,-2.50992802930394e-17,2.10267458826408e-17
"LGH-C205BHP0","GH","lab","cue",17.1683804798608,-0.0150598590358749,-1.84777605954027e-06,-0.00620851871733452,-0.00827038579154989,0.00216017180658553,0.00240231794142407,-0.00958859944812142,0.00230029406533031,-0.00380772385282191,0.00192798736061916,0.000326649561776346,-0.00513405126966002,0.00444528787841918,0.00233675263203198,-0.00158686830431274,0.00195476314789085,-0.00170973365159218,-9.75991841818269e-05,0.00123080711674071,-0.000660872634515599,-0.000235831818283349,0.000132253745002127,-1.94828681720107e-05,-5.95204428644607e-05,-1.2603850255144e-18,-8.37546178245052e-18,1.62630325872826e-17,-5.12285526499401e-18
"LGH-C206AHP0","GH","lab","cue",15.6504259788089,-0.0218870818153404,-0.00259842462249986,0.00117369415378733,-0.0127130264603506,-0.0012869495074589,-0.00339300042854788,-0.0080198337654246,-0.0030146952688744,0.00278903588107426,0.000949842050984254,0.00339654054614315,0.00132679676332474,0.00276188518715319,0.00191772225877939,0.000928016542989831,0.00275004818160707,-0.00118272566542991,-0.00190846098949556,0.00147441217969676,-0.00017209677914147,-3.69471885746935e-05,0.000497654463957452,-1.53639121124902e-05,8.97896339088098e-05,-3.60836035530332e-17,4.38830829313508e-17,-1.49619899803e-17,-1.46367293285543e-18
"LGH-C207BHP0","GH","lab","cue",17.0038487910416,-0.0203400656455312,0.00940608495283296,0.000424542647902799,-0.00244033045476756,-0.000406963372916708,0.00273771420217835,0.00567323528493265,0.00266705359567461,-0.000856299726316919,-0.000739229489932364,0.00124118651951107,-0.00132953314736688,0.00242339742306932,0.00112987654108586,-0.00184206845376398,-0.00231815263618534,-0.000689705750345967,0.000259690082643987,-0.000647951188145155,0.000440400158639013,0.000104700445259806,0.000108975534916892,-3.23096270630541e-05,-5.06739347439898e-05,-1.22447082855082e-17,3.12792326762068e-17,-5.96311194867027e-18,2.14129929065887e-17
"LGH-C208AHP0","GH","lab","cue",16.8513798589511,-0.0204758470755162,9.85769007677608e-05,-0.0035493316404046,0.000903114903015651,0.00270399979655404,-0.00015716074965972,-0.00315764034717422,-0.000173017707107187,0.0039939985800987,-0.00287973769180004,0.000610803241164495,0.00525197437321111,-0.00120156288097321,-0.00175452024609041,0.00050903605382354,-0.00206453451246082,0.000738447033103733,-0.00167267637913302,-0.000142207417305352,0.000237271608021081,-7.42942180090192e-05,0.000263911891611813,0.000187110866787727,-4.6471608674098e-05,-2.40015255933979e-17,-2.36898174688083e-17,-3.25260651745651e-17,-1.13841228110978e-18
"LGH-C209AHP0","GH","lab","cue",15.1192103875708,-0.0061031174238576,-0.00559653935320384,-0.00538608339188546,-0.000400724964178543,-0.00307919439317415,0.000535565694505669,-0.00164750609227493,-0.00240171885691323,-0.000645822853682747,-0.000659410180575664,0.00649058466884086,-0.00387482897248071,0.00484488218170612,7.23162240480788e-05,0.000710158270953335,-0.000491546768801093,0.000817600291042802,-0.00204995254587647,-2.74155716686959e-05,0.00124557651180794,-0.000154464386302827,0.000101907568157983,-2.02403930825243e-05,2.32946115311694e-05,-6.65496845998759e-17,6.28837260041593e-17,-1.07336015076065e-17,-2.23074596988893e-17
"LGH-C210AHP0","GH","lab","cue",16.6549971651013,-0.0259046147267178,0.0104879938621731,-0.00572933032115517,-0.000727120143735927,-0.000661796132284275,-0.00325723888929771,-0.00182464716834318,-0.00503202787751219,-0.00193282510749247,0.00392878193439298,-0.00265025748318594,-0.00308558395762962,0.00324539746012676,0.00343480765727583,-0.000413121063590708,-0.00235091730675467,-0.000209623655991744,-0.000405175000338602,0.00148833703713221,-0.00147438015271116,-8.65186437929222e-05,8.18149263452084e-05,-5.78449511367068e-05,5.27672835828689e-05,1.8702487475375e-17,-5.08490818895702e-17,7.58941520739853e-18,-6.1257422745431e-18
"LGH-C211AHP0","GH","lab","cue",15.1641698123011,-0.029783358758435,0.0151584976488988,0.0141823703904604,0.00178909728754811,-0.00715648652185126,0.00534939549969362,0.000394308185701461,0.00291879384607996,-0.00675280787181329,-0.0047483328467552,-0.00187116636520115,0.00284730504565977,0.000661279628820164,-0.000898055911967016,-0.000183528678036623,-0.00150149986845209,-0.00242359018667538,0.000317391247925736,-0.00161702790287168,0.000681716417484753,0.000432974870924854,7.64753300118888e-05,-0.000135762257444814,-0.000149284787681596,5.2204334605177e-17,-4.17417836406919e-18,-3.46944695195361e-18,-1.17093834628434e-17
"LGH-C212EHP0","GH","lab","cue",16.759929364559,-0.0211274653404597,0.00106493138490065,-0.000575094499049162,-0.00586269220327254,-0.000273709639208939,-0.00430920406509602,-0.00285055990115403,0.00172384024722533,4.65512254297398e-05,0.00259356086467934,0.000511726905370236,0.00077731281098224,-0.000195725894282518,-0.0014415825403856,-0.000674157110209115,0.000647882340894606,-0.00114279743285993,-0.000608176716662216,-0.00018346314540935,0.000745337536895813,-0.000152174991549213,4.42813924316963e-07,-4.22590677701601e-05,-2.47957977933605e-05,-3.80741309790808e-17,2.80537312130624e-18,-3.19839640883224e-17,2.23616698075135e-18
"LGH-C213AHP0","GH","lab","cue",15.9765062714055,-0.00344405071272368,0.00717720499045668,-0.00246961955895163,0.000920143384936673,-0.000431813398267236,0.00463048981269032,-0.00489158543552196,0.00228747870908371,-0.00146204160456254,0.00443018945951953,-0.00158701138048004,-0.00051003691142986,0.00218325304786132,-0.0023659660779881,-0.000149942925530577,-0.0036734084753966,-0.000763021242608341,-0.00226838243037471,-0.00208702086039465,-0.000731120255485089,-0.000231517807479431,0.000115968885337995,0.000132987028704154,2.91073149268323e-05,5.00901403688303e-17,-3.94649590784724e-17,-2.60208521396521e-18,-1.09504419421036e-17
"LGH-C215BHP0","GH","lab","cue",18.006951095523,0.00385313694530527,0.00406189134725412,0.000279090867547453,-0.0046506163125567,-0.00516853166464292,0.00591643292191725,0.00357571529259021,-0.00184832484526911,-0.000604432163576991,0.00464452463093968,-0.00113923386023906,-0.000966009645594763,0.000742140853435041,-0.00111768252801357,-0.000736547959665256,-0.00191850858470277,0.0018060283197508,0.00115860164732601,-0.000410951201569099,-0.00113824540187894,-0.000214483357751882,-1.72046553395315e-05,6.11039127411165e-05,3.5404897520739e-05,2.9541121068441e-17,-3.14960731107039e-17,-6.83047368665868e-18,2.91921434941722e-17
"LGH-C216AHP0","GH","lab","cue",16.1473953209545,-0.0098316503595939,-0.0144366724054576,-0.00231820289320561,0.000313564871746762,0.00953102662344414,-0.00815236149670057,-5.17658499929112e-05,-0.00154737059206421,0.00446744392988052,0.00338797304417257,0.00382059461165517,0.000518222233712398,0.00358572324537867,6.12707155625762e-05,-0.00471959382754735,-0.00596030563554779,-0.00185634140918081,0.00122076358543046,0.000277195775146034,0.000442797254997733,0.000272786533670959,-7.12701342069292e-05,9.8002278834073e-05,-1.25239330845266e-05,2.12029287356696e-17,-1.30646361784503e-17,-2.55871712706579e-17,1.85398571495021e-17
"LGH-C217AHP0","GH","lab","cue",15.8801468207709,-0.0181631437379607,-0.00265024815921746,-0.00671345489120453,0.00880259975723708,0.00201873005651976,-0.00147382077267514,-0.00497141842517115,-0.00118954509056459,-0.00373529168020777,0.00511069480611666,0.0028269377893293,-0.00322869329993879,0.00153933094086357,-0.000224799486353888,-0.00036828160830308,-0.00124265133499826,0.00292915276598006,-0.000124609143415053,0.000388759581217187,-0.000567059005331702,-0.00011118839666998,-0.000164637489507838,-4.17605905450619e-05,-0.000152848613180786,7.34445327905259e-17,9.2970336290632e-18,2.92734586571086e-17,1.76996004658259e-17
"LGH-C218AHP0","GH","lab","cue",15.3762566346297,0.000737795405980838,0.00554334629394363,-0.000209537493111211,-0.00156694430831927,-0.00139613049330824,0.00639669428056698,-0.00284944926703594,-0.000987054947949315,0.00256680929713478,-0.00123708391933168,0.00278457697732939,0.00212658766629956,0.00222040200402229,-0.00280448330297526,-0.00120908885965381,0.000177625628447293,0.00111847766607956,-0.000888157033857216,-0.000573858239735206,-9.09639953961347e-05,-0.000245567400361207,1.41918580854779e-05,3.61639282206699e-05,-3.78338955947329e-05,5.29632761259169e-17,2.33103467084383e-17,1.52872506320456e-17,-1.14383329197221e-17
"LGH-C220AHP0","GH","lab","cue",14.8552508142873,-0.00420095047574401,0.0252002094067494,-0.00775762065936493,0.00382890645194165,-0.0121860843834178,-0.00166336328850509,0.00289285101519405,-0.000988666600076036,0.00324468265126156,-0.00286492785755949,0.00224320590515159,0.00411200340275117,0.00733548596039608,-0.00124814946618106,-0.000242654750771432,0.000712098402542778,-0.0015088766686968,0.00124918320303778,2.07871955856096e-05,-0.000437607170540848,0.000612914748901646,-0.000326560835143865,0.000204846658383854,-5.49184697128071e-05,3.71678057255187e-18,8.44322441823087e-18,1.96782694306119e-17,2.84874120820566e-17
"LGH-C221AHP0","GH","lab","cue",17.6244267653635,-0.0278143469120973,0.0145070482439994,-0.00178875820643986,-0.000637894465960117,0.000378077287439547,-0.00384899867389157,-0.00617791481532663,-0.00227587812944165,0.00224352904823359,-0.00437117436295767,0.000393843755598908,0.0048727828963173,0.00694492446606945,3.98910283910103e-05,-0.00141061008556238,0.000772770591041307,0.00129656711328015,0.00302460744633739,0.00152776874911183,-0.000232333837432248,-0.00014748056315931,-0.00029561307179591,0.000199001835974262,-1.87367088513551e-06,-7.33191719143322e-17,6.61363325216158e-18,-1.24683249835833e-17,1.37693675905659e-17
"LGH-C222AHP0","GH","lab","cue",15.3541895055075,-0.0359113718438855,0.0123504411188955,-0.00582517330710037,0.00481061426162435,0.000682987485182255,0.0128751710208365,0.00556311841038868,-0.00290465933235195,0.00583365676973838,-0.000375903873584285,0.00509841912750975,0.00443149978025143,0.00232853392439184,0.00297083614372713,-0.00337624073022051,0.00014723214576969,-0.000430327089967723,0.00191596476601504,0.000180548223556064,0.000142889996799672,0.000333996915141972,6.65229757104466e-05,8.41209294972886e-05,1.72240188757902e-06,6.50114727676621e-17,-6.13658429626796e-17,-6.50521303491303e-17,4.17417836406919e-18
"LGH-C223BHP0","GH","lab","cue",18.0187193446884,-0.0289705619133582,0.000118487951763648,0.00200825807316348,-0.0010773063793491,0.00586417968516066,0.0160132176151091,0.00427396650755615,-0.0116605106395889,-0.00108692685741142,0.00348400511232706,0.00293876227319332,-0.00030240578402138,0.000789469683433391,0.00122028494095518,0.00167539853381254,-0.00088308888929832,0.00142286014164645,-0.0018494718866857,0.00129388585841568,-0.000283714919377142,-2.14343416219288e-05,-3.10071087859856e-05,6.92541492183302e-06,-1.23813251048547e-05,-1.82688066063807e-17,2.22261445359528e-17,6.93889390390723e-18,1.16009632455949e-17
"LGH-C224AHP0","GH","lab","cue",15.7522338984684,-0.0152948494879794,0.0149051559241967,-0.0199926894295198,0.00598901367990477,0.006383759608941,0.00291130956475165,-0.00870356702665245,-0.00187698115998943,0.00220157974627775,-0.00282271936769597,0.00206321640148018,0.00532723115920749,-0.00076966097295121,0.0028730563796679,1.82573572002566e-05,0.00206083850551714,-0.000170469763771959,-0.00165819000497773,-0.000443823509751533,-0.000573328271635242,-0.000222632106364186,-6.93859281764921e-05,0.000321965358105081,9.06604343619217e-05,-1.9026392874405e-16,1.59648769898491e-17,-3.84891771232354e-18,3.69035314459754e-17
"LGH-C226AHP0","GH","lab","cue",16.3472204929997,-0.00655005258550018,-0.000668657701980936,6.27527698118425e-05,0.00585477032258453,0.00824621729396073,0.00862483966776081,0.00567472645732499,-0.00216436919641926,0.000478933927417048,-0.00696913920364035,0.00177364500505309,-0.00402500726873587,-0.000232608668043517,-0.00376632601930415,0.000427129680182119,0.00306791339162183,0.000453825521378213,-0.00343405745290451,-0.00026360697598581,-0.000463362813802047,0.000192363781771335,-3.28001837707733e-05,2.08730329296531e-05,-1.18038959370791e-05,5.6920614055489e-19,8.07730618501701e-18,-2.23345647532014e-17,8.07188517415458e-17
"LGH-C230AHP0","GH","lab","cue",16.5955094170394,-0.00440753532634475,-0.00210200607899843,0.0128373301024669,0.00727533954382994,0.00191653219968397,0.000499440737462553,-0.00739541442153328,0.00343200622435238,0.00119840013118227,-0.0101691342894855,0.0059676129179924,0.0014383739210917,-0.00110466161017962,-0.00287169031104809,0.000572980403132202,-0.00206433255919127,-0.00114613824833932,-0.000526133856597562,0.00276527650499061,0.000312383807077427,-0.000101960375561922,0.000230792337213051,0.000113718057118112,-3.74864577132442e-05,9.31160259575597e-17,-1.22650370762423e-17,1.77809156287623e-17,7.1692868655604e-18
"LLL-C201AHP9M","LL","lab","cue",16.5302542942535,-0.0420414370083319,0.0167788833800011,0.00708733253902856,-0.00438553412641318,-0.00282192260387117,0.0147271755166283,0.0049672447336529,-0.0103804994281132,0.00685337333817681,0.00229902149707314,-0.00347982192782188,-0.00350836628216452,-0.000925404545430248,-0.00105097129451303,0.000334390069806438,0.00135869894982055,-0.000480479670211438,0.00192093473871108,-0.000147275030813369,-0.000718640129288102,0.000520385749533757,-6.41064636401179e-05,-0.000234956059353032,-4.40392561184215e-05,-6.87113126812688e-18,4.98190898257089e-17,3.57786716920216e-18,1.45283091113058e-17
"LLL-C203BHPM","LL","lab","cue",16.4521057225238,-0.00450179670221271,-0.00185000910262741,-0.00367966768601853,-0.00350441283611409,-0.00430018559909975,0.00128063808184053,0.00634234162559157,0.00563313449491263,0.000104796977053037,0.00309275331763154,0.000154493697328168,-0.00113166058187828,0.00244119096840107,-0.0033691113928316,-0.00237541046716607,0.00265820932072436,-0.00115737798899875,0.000222416472699258,0.00125849205020956,0.0009896861549561,-8.39532097616727e-05,3.10044495807032e-05,3.09350725996487e-05,-0.00012007735833823,2.55227967666666e-17,-5.07135566180095e-17,1.30104260698261e-18,-1.78893358460108e-18
"LLL-C204AHPM","LL","lab","cue",15.8166759993297,-0.0104968792085321,0.00436684951786886,-0.00544992587420402,0.00522715448131822,-0.00499927631093302,0.00286401367364542,0.00705496591337946,0.00584160528793407,0.00159563116294076,-0.000971051434067863,0.00234633192271728,0.00122288071352707,0.000572934594659246,0.000542615734140402,-0.00292656285589322,0.000244615987685509,0.0017437078094523,-0.00249411914419087,0.00141486943200052,-0.00128328955408078,2.8797170138751e-05,-0.000223966197346491,-8.33907624031875e-05,-8.53554274171051e-05,1.95562966862073e-17,1.50162000889242e-17,0,4.94938291739633e-17
"LLL-C208AHPM","LL","lab","cue",16.0490097513866,-0.0114313781788982,-0.00789348784938555,-0.0073336691941146,0.00594577055489437,-0.0031673321500593,0.00278549764751368,0.008262070494406,0.000147087317758658,-0.00360750514805567,0.000205504633740677,-0.000635548768761216,0.00130409073741877,0.00272786874136056,0.000182142109698673,0.000645146698156991,-0.00181371388880588,-0.000496903613270504,0.000240470563280042,-0.000265949791922179,-3.81864384625658e-05,5.12313199475918e-05,-1.80123002782689e-05,-6.08414132922494e-05,-8.49369394844648e-06,-1.97392558028142e-17,-9.16150835750251e-18,-4.95480392825876e-17,7.19368141444132e-17
"LLL-C210AHP10M","LL","lab","cue",17.3553242516536,-0.00902465547168487,-0.0120737457860119,-0.00139879237622906,0.00314952923111319,0.00233655342180614,0.00191628482147964,0.00541276471210999,-0.0002485869772409,0.0020778244602953,0.000115615659740238,0.00381939258877932,0.000454799934808265,0.00147680186430048,-0.00142209556177892,0.000851029554696762,-0.00198232203773847,-0.00202379973756455,0.000328084762882639,-0.00261866307278654,-0.00100769930555971,-0.000187395706218034,0.000248143337104832,0.000122219562112864,4.9876212220248e-05,1.06743092012987e-16,-2.53161207275365e-17,6.28837260041593e-18,4.62141176021946e-18
"LLL-C211AHPM","LL","lab","cue",17.094673592159,-0.00264131044870759,-0.00396421829790864,-0.00487741779017377,0.00928741983111281,0.00124546593896582,3.16431707825642e-05,-0.00456952364812012,0.00582759277289263,0.00166345049647314,-0.00640604293779932,0.00110722396577413,0.00114806752966705,0.000111516399005407,-0.0025819207855252,0.00139313723647475,0.000734630654709723,0.00169408126949032,-0.0017680367277384,0.00114011832931061,-0.00122084605055634,-4.69293752938008e-05,0.000357508895850355,5.03163169242988e-05,9.18623168795179e-05,-1.01643953670516e-17,-2.77420230884728e-17,1.40946282423116e-18,3.61852475067037e-18
"LLL-C212BHPM","LL","lab","cue",17.7403316367324,-0.012074710183934,-0.00149961185380786,-0.00296291842747655,0.002841639102663,0.000333801561991356,-0.00500346892191359,0.000158645986306132,0.00220807751789344,0.00275293763754209,0.00148737161321136,0.00098181423523936,0.00257294982251493,-0.000163710011741051,-0.000101868116930258,-8.81749236124175e-06,0.00091683405506262,0.00375997390939938,0.000912209787412823,-0.00259689194709069,-0.0010678827301782,-0.000100193493128722,7.91472325431928e-05,-8.97602192801018e-06,-1.90483964700508e-05,-3.65698004647572e-17,-2.68678850869064e-17,-2.59124319224036e-17,-1.8905775382716e-18
"LLL-C214AHP8M","LL","lab","cue",17.7951270220855,-0.0125805696660687,-0.0115808534230136,0.00922284425557351,0.00582566828277415,-0.0116220979914264,-0.00415928836190466,-0.00085466083254438,0.00270788273369122,0.0051517905979937,-0.000454883307542405,-0.00268953719858894,-0.000587354816119755,-0.00046671040596898,0.00175991516793183,1.32647652125184e-05,-0.00043596323682022,-0.000797802537969226,0.00237408415114751,0.000161649263442666,0.00113717774512596,-0.00043111022281011,-0.00021625484116167,5.95985270093204e-05,-6.1610264813395e-05,3.46267068837558e-17,-1.59377719355369e-17,1.34441069388203e-17,2.3039296165317e-17
"LLL-C215AHPM","LL","lab","cue",16.6970000668778,-0.0164817873497841,-0.0162237519278929,0.00595675522843684,0.00627574749766745,0.00330827920604422,0.00135184135732616,-0.000691208265686362,0.00375870630319049,-0.000993804412024645,-0.0015939037806136,-0.00580644449900224,-0.000150579610445904,0.00136903134696399,-0.00243779177451478,-0.00186599433182692,-0.00121977765559319,-0.000491005993027256,-0.00159037022267756,8.37060275942405e-05,0.000736702814500241,-2.5335478357539e-05,1.48577816777019e-05,7.34282626368264e-05,2.89470085491481e-05,-2.33476161581175e-17,4.68375338513738e-17,1.59919820441612e-17,-9.24282352043893e-18
"LLL-C216AHP9M","LL","lab","cue",16.4675979523322,-0.0181479067086785,-0.0216175189748163,0.000410447186535709,-0.00319918769035113,-0.00180974113596546,0.00556777458282475,-0.00514816112984106,0.00215766866970312,0.00417444398334295,-0.00299045378879316,0.00180151110560337,-0.0015931904959191,-0.000690852418349526,0.00119347465235862,-0.0016399613306341,0.00261395555499602,0.000338403849571816,-0.000579954538525874,0.00040852032697243,-0.000824746871535205,8.95194908859249e-05,5.41029435224952e-05,-3.03179096958465e-05,6.73265883045796e-05,7.3118425105833e-17,-2.95919430452762e-17,-1.09368894149475e-17,-4.14266873843133e-17
"LLL-C217BHPM","LL","lab","cue",17.4252005288125,0.00330758539329093,-0.0178652116996996,-0.00482222797833125,-0.00494042499390791,0.00121350930277065,-0.000954435626903208,0.00184457735198675,0.00268917711928014,-0.00101671203386571,-0.00308698903777676,0.00197275222792907,-0.00338811907923992,-0.000404008107525381,-0.000535749666494376,0.00157098774375454,-0.001403377382415,0.000500456042746096,-0.00328463041413191,0.00239072964884498,0.000632560031530594,1.93029148488637e-05,-4.1180026582248e-05,7.23132963027446e-05,1.92895848891763e-05,5.01816199271338e-17,-5.8109848313434e-17,-9.28348110190713e-18,1.11926933650183e-17
"LLL-C218AHPM","LL","lab","cue",16.7979327216446,-0.0160543699795418,-0.00494170947774008,-0.0114618125670715,0.00401275471104708,-0.00249325163291829,0.0064200377243352,0.0015773248703907,0.00630881463435654,-0.000224625245162212,0.00105108692588921,-0.000376324058506378,6.49880687144033e-05,-0.00165004915762313,0.0024408759733627,0.000717709222946915,-0.00141161650252704,-0.000505235585273678,0.00051850203835956,0.000607060871855163,0.00076189354141711,-0.000119812084655727,5.83182429452413e-05,-5.4154760488852e-05,1.65978175514131e-05,3.71339244076285e-17,-1.00830802041152e-17,-7.58941520739853e-18,4.28259858131774e-18
"LLL-C219AHPM","LL","lab","cue",15.2356285791756,-0.00545411481763472,0.006005563767613,-0.00146724286145607,0.00988588449802969,0.00122200005509361,0.00606754203815622,-0.000233886420775382,-1.77005152845788e-05,-0.00118490778726933,-0.000881001029954944,-0.00142255133799986,0.000357454307786219,0.00438170539788982,-0.00396428584441775,-0.00174771437842177,0.00132300352320225,0.00243369868565984,-0.00167083958703811,-0.000215010275622439,0.000842435678777719,0.000265910640185214,-6.3379444808315e-05,0.000161464235103724,-2.20884570243236e-05,-2.15214131238373e-17,-4.43980789632814e-17,9.21571846612679e-18,-3.25260651745651e-19
"LLL-C220BHPM","LL","lab","cue",16.9262254285909,-0.0198974881616716,-0.0204107241134135,0.00229970652598372,0.00619748999884608,0.00766485243506729,0.00496410491828766,-0.00239110034275248,0.00227504181030584,-0.00415649286803213,-0.00065841417147438,0.00343175248944806,-0.00129263136218249,0.000184929750512817,0.00115397571670149,-0.00181405331392098,-0.000181482976588785,-8.72801620974666e-05,0.00178210427560412,-0.00045166513400347,-0.000765739806736733,-4.68445917726152e-05,9.11230071923058e-06,-1.44454035991666e-05,0.000129236501956779,-3.89465749147527e-18,-1.47993596544271e-17,4.92227786308419e-17,-8.87690528722507e-18
